playerID,year,firstName,lastName,pos,tmID,GP,G,A,Pts,SOG
ashtobr01,1984,Brent,Ashton,L,MNS,29.0,4.0,7.0,11.0,30.0
ashtobr01,1984,Brent,Ashton,L,QUE,49.0,27.0,24.0,51.0,122.0
aubrypi01,1984,Pierre,Aubry,C,DET,25.0,2.0,2.0,4.0,21.0
babycda01,1984,Dave,Babych,D,WIN,78.0,13.0,49.0,62.0,239.0
babycwa01,1984,Wayne,Babych,R,PIT,65.0,20.0,34.0,54.0,131.0
bannemu01,1984,Murray,Bannerman,G,CHI,60.0,0.0,1.0,1.0,0.0
baronma01,1984,Marco,Baron,G,EDM,1.0,0.0,0.0,0.0,0.0
barrato01,1984,Tom,Barrasso,G,BUF,54.0,0.0,6.0,6.0,0.0
barrda01,1984,Dave,Barr,R,STL,75.0,16.0,18.0,34.0,75.0
barrejo01,1984,John,Barrett,D,DET,71.0,6.0,19.0,25.0,72.0
baxtepa01,1984,Paul,Baxter,D,CAL,70.0,5.0,14.0,19.0,83.0
beaupdo01,1984,Don,Beaupre,G,MNS,31.0,0.0,0.0,0.0,0.0
beckba01,1984,Barry,Beck,D,NYR,56.0,7.0,19.0,26.0,70.0
beersed01,1984,Eddy,Beers,L,CAL,74.0,28.0,40.0,68.0,171.0
behrema01,1984,Marc,Behrend,G,WIN,24.0,0.0,0.0,0.0,0.0
belanro01,1984,Roger,Belanger,R,PIT,44.0,3.0,5.0,8.0,65.0
bellane01,1984,Neil,Belland,D,VAN,13.0,0.0,6.0,6.0,22.0
bellbr01,1984,Bruce,Bell,D,QUE,75.0,6.0,31.0,37.0,116.0
bellobr01,1984,Brian,Bellows,L,MNS,78.0,26.0,36.0,62.0,211.0
bennibr01,1984,Brian,Benning,D,STL,4.0,0.0,2.0,2.0,1.0
benniji01,1984,Jim,Benning,D,TOR,80.0,9.0,35.0,44.0,160.0
berezpe01,1984,Perry,Berezan,C,CAL,9.0,3.0,2.0,5.0,13.0
bergema01,1984,Marc,Bergevin,D,CHI,60.0,0.0,6.0,6.0,41.0
bergeto01,1984,Todd,Bergen,C,PHI,14.0,11.0,5.0,16.0,38.0
berglbo02,1984,Bo,Berglund,F,QUE,12.0,4.0,1.0,5.0,15.0
berglbo02,1984,Bo,Berglund,F,MNS,33.0,6.0,9.0,15.0,38.0
bernhti01,1984,Tim,Bernhardt,G,TOR,37.0,0.0,2.0,2.0,0.0
besteal01,1984,Allan,Bester,G,TOR,15.0,0.0,1.0,1.0,0.0
biggsdo01,1984,Don,Biggs,C,MNS,1.0,0.0,0.0,0.0,0.0
bjugssc01,1984,Scott,Bjugstad,R,MNS,72.0,11.0,4.0,15.0,108.0
blaismi01,1984,Mike,Blaisdell,R,NYR,12.0,1.0,0.0,1.0,20.0
blomqti01,1984,Timo,Blomqvist,D,WAS,53.0,1.0,4.0,5.0,59.0
blumjo01,1984,John,Blum,D,BOS,75.0,3.0,13.0,16.0,36.0
bodgedo01,1984,Doug,Bodger,D,PIT,65.0,5.0,26.0,31.0,119.0
boisvse01,1984,Serge,Boisvert,R,MTL,14.0,2.0,2.0,4.0,18.0
boldiiv01,1984,Ivan,Boldirev,C,DET,75.0,19.0,30.0,49.0,104.0
boschla01,1984,Laurie,Boschman,C,WIN,80.0,32.0,44.0,76.0,167.0
bossymi01,1984,Mike,Bossy,R,NYI,76.0,58.0,59.0,117.0,285.0
bothwti01,1984,Tim,Bothwell,D,STL,79.0,4.0,22.0,26.0,102.0
bouchda01,1984,Dan,Bouchard,G,QUE,29.0,0.0,2.0,2.0,0.0
bourgch01,1984,Charlie,Bourgeois,D,CAL,47.0,2.0,10.0,12.0,38.0
bournbo01,1984,Bob,Bourne,C,NYI,44.0,8.0,12.0,20.0,56.0
bourqra01,1984,Raymond,Bourque,D,BOS,73.0,20.0,66.0,86.0,333.0
boutepa01,1984,Pat,Boutette,R,PIT,14.0,1.0,3.0,4.0,11.0
boutepa01,1984,Pat,Boutette,R,HAR,33.0,6.0,8.0,14.0,43.0
boutipa01,1984,Paul,Boutilier,D,NYI,78.0,12.0,23.0,35.0,137.0
boydra01,1984,Randy,Boyd,D,CHI,3.0,0.0,0.0,0.0,2.0
bozekst01,1984,Steve,Bozek,L,CAL,54.0,13.0,22.0,35.0,93.0
brickan01,1984,Andy,Brickley,L/C,PIT,45.0,7.0,15.0,22.0,58.0
bridgme01,1984,Mel,Bridgman,C,NJD,80.0,22.0,39.0,61.0,143.0
britzgr01,1984,Greg,Britz,R,TOR,1.0,0.0,0.0,0.0,0.0
broderi01,1984,Richard,Brodeur,G,VAN,51.0,0.0,1.0,1.0,0.0
brookbo01,1984,Bob,Brooke,R,NYR,72.0,7.0,9.0,16.0,93.0
broteaa01,1984,Aaron,Broten,L,NJD,80.0,22.0,35.0,57.0,170.0
brotene01,1984,Neal,Broten,C,MNS,80.0,19.0,37.0,56.0,188.0
brownda01,1984,Dave,Brown,R,PHI,57.0,3.0,6.0,9.0,53.0
brownja01,1984,Jack,Brownschidle,D,HAR,17.0,1.0,4.0,5.0,27.0
brownke02,1984,Keith,Brown,D,CHI,56.0,1.0,22.0,23.0,100.0
brubaje01,1984,Jeff,Brubaker,L,TOR,68.0,8.0,4.0,12.0,39.0
bublaji01,1984,Jiri,Bubla,D,VAN,56.0,2.0,15.0,17.0,73.0
bullami01,1984,Mike,Bullard,C,PIT,68.0,32.0,31.0,63.0,185.0
burrsh01,1984,Shawn,Burr,L,DET,9.0,0.0,0.0,0.0,4.0
buskaro01,1984,Rod,Buskas,D,PIT,69.0,2.0,7.0,9.0,53.0
butchga01,1984,Garth,Butcher,D,VAN,75.0,3.0,9.0,12.0,59.0
byersly01,1984,Lyndon,Byers,R,BOS,33.0,3.0,8.0,11.0,25.0
campbco01,1984,Colin,Campbell,D,DET,57.0,1.0,5.0,6.0,36.0
campbwa01,1984,Wade,Campbell,D,WIN,40.0,1.0,6.0,7.0,28.0
caprifr01,1984,Frank,Caprice,G,VAN,28.0,0.0,2.0,2.0,0.0
carbogu01,1984,Guy,Carbonneau,C,MTL,79.0,23.0,34.0,57.0,163.0
carlske01,1984,Kent,Carlson,D,MTL,18.0,1.0,1.0,2.0,5.0
carlyra01,1984,Randy,Carlyle,D,WIN,71.0,13.0,38.0,51.0,135.0
carpebo01,1984,Bob,Carpenter,C,WAS,80.0,53.0,42.0,95.0,260.0
carrobi01,1984,Billy,Carroll,C,EDM,65.0,8.0,9.0,17.0,44.0
carsoli01,1984,Lindsay,Carson,C,PHI,77.0,20.0,19.0,39.0,120.0
cavalgi01,1984,Gino,Cavallini,L,CAL,27.0,6.0,10.0,16.0,44.0
cernifr01,1984,Frantisek,Cernik,F,DET,49.0,5.0,4.0,9.0,50.0
chabojo01,1984,John,Chabot,C,MTL,10.0,1.0,6.0,7.0,8.0
chabojo01,1984,John,Chabot,C,PIT,67.0,8.0,45.0,53.0,105.0
chalumi01,1984,Milan,Chalupa,D,DET,14.0,0.0,5.0,5.0,10.0
charlto01,1984,Todd,Charlesworth,D,PIT,67.0,1.0,8.0,9.0,68.0
chelich01,1984,Chris,Chelios,D,MTL,74.0,9.0,55.0,64.0,199.0
chernri01,1984,Rich,Chernomaz,R,NJD,3.0,0.0,2.0,2.0,2.0
chrisda01,1984,Dave,Christian,R,WAS,80.0,26.0,43.0,69.0,152.0
ciccadi01,1984,Dino,Ciccarelli,R,MNS,51.0,15.0,17.0,32.0,133.0
cireljo01,1984,Joe,Cirella,D,NJD,66.0,6.0,18.0,24.0,97.0
cliffch01,1984,Chris,Clifford,G,CHI,1.0,0.0,0.0,0.0,0.0
cloutja01,1984,Jacques,Cloutier,G,BUF,1.0,0.0,1.0,1.0,0.0
cloutre01,1984,Real,Cloutier,R,BUF,4.0,0.0,0.0,0.0,6.0
cochrgl01,1984,Glen,Cochrane,D,PHI,18.0,0.0,3.0,3.0,7.0
coffepa01,1984,Paul,Coffey,D,EDM,80.0,37.0,84.0,121.0,284.0
coteal01,1984,Alain,Cote,L,QUE,80.0,13.0,22.0,35.0,127.0
cotera01,1984,Ray,Cote,C,EDM,2.0,0.0,0.0,0.0,1.0
cotesy01,1984,Sylvain,Cote,D,HAR,67.0,3.0,9.0,12.0,90.0
couliti01,1984,Tim,Coulis,F,MNS,7.0,1.0,1.0,2.0,10.0
courtge01,1984,Geoff,Courtnall,L,BOS,64.0,12.0,16.0,28.0,91.0
courtru01,1984,Russ,Courtnall,R,TOR,69.0,12.0,10.0,22.0,130.0
courtyv01,1984,Yves,Courteau,R,CAL,14.0,1.0,4.0,5.0,18.0
coxecr01,1984,Craig,Coxe,C,VAN,9.0,0.0,0.0,0.0,1.0
cravemu01,1984,Murray,Craven,L,PHI,80.0,26.0,35.0,61.0,142.0
crawfbo01,1984,Bob,Crawford,R,HAR,45.0,14.0,14.0,28.0,90.0
crawfma01,1984,Marc,Crawford,L,VAN,1.0,0.0,0.0,0.0,0.0
creigad01,1984,Adam,Creighton,C,BUF,30.0,2.0,8.0,10.0,20.0
crombmi01,1984,Mike,Crombeen,F,HAR,46.0,4.0,7.0,11.0,31.0
crossdo01,1984,Doug,Crossman,D,PHI,80.0,4.0,33.0,37.0,111.0
crowdbr01,1984,Bruce,Crowder,R,PIT,26.0,4.0,7.0,11.0,36.0
crowdke01,1984,Keith,Crowder,R,BOS,79.0,32.0,38.0,70.0,173.0
currabr01,1984,Brian,Curran,D,BOS,56.0,0.0,1.0,1.0,17.0
currigl01,1984,Glen,Currie,C,WAS,44.0,1.0,5.0,6.0,27.0
currito01,1984,Tony,Currie,R,HAR,13.0,3.0,8.0,11.0,20.0
cyrde01,1984,Denis,Cyr,R,STL,9.0,5.0,3.0,8.0,12.0
cyrpa01,1984,Paul,Cyr,L,BUF,71.0,22.0,24.0,46.0,169.0
daignjj01,1984,J.J.,Daigneault,D,VAN,67.0,4.0,23.0,27.0,93.0
daneyke01,1984,Ken,Daneyko,D,NJD,1.0,0.0,0.0,0.0,1.0
daousda01,1984,Dan,Daoust,C,TOR,79.0,17.0,37.0,54.0,141.0
daskacl01,1984,Cleon,Daskalakis,G,BOS,8.0,0.0,0.0,0.0,0.0
davisma01,1984,Mal,Davis,R,BUF,47.0,17.0,9.0,26.0,62.0
deblolu01,1984,Lucien,DeBlois,F,MTL,51.0,12.0,11.0,23.0,85.0
delorgi01,1984,Gilbert,Delorme,D,STL,74.0,2.0,12.0,14.0,85.0
delorro01,1984,Ron,Delorme,R,VAN,31.0,1.0,2.0,3.0,13.0
derlabi01,1984,Bill,Derlago,C,TOR,62.0,31.0,31.0,62.0,147.0
diducge01,1984,Gerald,Diduck,D,NYI,65.0,2.0,8.0,10.0,52.0
dineego01,1984,Gord,Dineen,D,NYI,48.0,1.0,12.0,13.0,45.0
dineeke01,1984,Kevin,Dineen,R,HAR,57.0,25.0,16.0,41.0,141.0
dionmi01,1984,Michel,Dion,G,PIT,10.0,0.0,1.0,1.0,0.0
dionnma01,1984,Marcel,Dionne,C,LAK,80.0,46.0,80.0,126.0,316.0
dollabo01,1984,Bobby,Dollas,D,WIN,9.0,0.0,0.0,0.0,2.0
donneda01,1984,Dave,Donnelly,C,BOS,38.0,6.0,8.0,14.0,33.0
donnego01,1984,Gord,Donnelly,D,QUE,22.0,0.0,0.0,0.0,9.0
dorean01,1984,Andre,Dore,D,NYR,25.0,0.0,7.0,7.0,14.0
dougljo01,1984,Jordy,Douglas,L,WIN,7.0,0.0,2.0,2.0,6.0
drivebr01,1984,Bruce,Driver,D,NJD,67.0,9.0,23.0,32.0,143.0
duchega01,1984,Gaetan,Duchesne,L,WAS,67.0,15.0,23.0,38.0,84.0
dufoulu01,1984,Luc,Dufour,L,QUE,30.0,2.0,3.0,5.0,18.0
dufoulu01,1984,Luc,Dufour,L,STL,23.0,1.0,3.0,4.0,38.0
duguaro01,1984,Ron,Duguay,C,DET,80.0,38.0,51.0,89.0,201.0
dunnri01,1984,Richie,Dunn,D,HAR,13.0,1.0,4.0,5.0,17.0
duponje01,1984,Jerome,Dupont,D,CHI,55.0,3.0,10.0,13.0,54.0
dvorami01,1984,Miroslav,Dvorak,D,PHI,47.0,3.0,14.0,17.0,51.0
eakinbr01,1984,Bruce,Eakin,C,CAL,1.0,0.0,0.0,0.0,0.0
eavesmi01,1984,Mike,Eaves,C,CAL,56.0,14.0,29.0,43.0,96.0
eavesmu01,1984,Murray,Eaves,C,WIN,3.0,0.0,3.0,3.0,2.0
edwardo01,1984,Don,Edwards,G,CAL,34.0,0.0,0.0,0.0,0.0
eliotda01,1984,Darren,Eliot,G,LAK,33.0,0.0,0.0,0.0,0.0
elletda01,1984,Dave,Ellett,D,WIN,80.0,11.0,27.0,38.0,146.0
eloraka01,1984,Kari,Eloranta,D,CAL,65.0,2.0,11.0,13.0,43.0
engblbr01,1984,Brian,Engblom,D,LAK,79.0,4.0,19.0,23.0,100.0
erickbr01,1984,Bryan,Erickson,R,WAS,57.0,15.0,13.0,28.0,79.0
eriksth01,1984,Thomas,Eriksson,D,PHI,72.0,10.0,29.0,39.0,125.0
erixoja01,1984,Jan,Erixon,R,NYR,66.0,7.0,22.0,29.0,72.0
erreybo01,1984,Bob,Errey,L,PIT,16.0,0.0,2.0,2.0,12.0
evansda01,1984,Daryl,Evans,L,LAK,7.0,1.0,0.0,1.0,12.0
evasode01,1984,Dean,Evason,C,WAS,15.0,3.0,4.0,7.0,18.0
evasode01,1984,Dean,Evason,C,HAR,2.0,0.0,0.0,0.0,3.0
feamsda01,1984,Dave,Feamster,D,CHI,16.0,1.0,3.0,4.0,10.0
federbe01,1984,Bernie,Federko,C,STL,76.0,30.0,73.0,103.0,174.0
fentopa01,1984,Paul,Fenton,L,HAR,33.0,7.0,5.0,12.0,53.0
fenyvda01,1984,David,Fenyves,D,BUF,60.0,1.0,8.0,9.0,50.0
ferguto01,1984,Tom,Fergus,C,BOS,79.0,30.0,43.0,73.0,183.0
ferrara01,1984,Ray,Ferraro,C,HAR,44.0,11.0,17.0,28.0,59.0
fitzpro01,1984,Ross,Fitzpatrick,C,PHI,5.0,1.0,0.0,1.0,10.0
flatlpa01,1984,Pat,Flatley,R,NYI,78.0,20.0,31.0,51.0,135.0
flockro02,1984,Ron,Flockhart,F,PIT,12.0,0.0,5.0,5.0,20.0
flockro02,1984,Ron,Flockhart,F,MTL,42.0,10.0,12.0,22.0,58.0
fogolle02,1984,Lee,Fogolin,D,EDM,79.0,4.0,14.0,18.0,63.0
foligmi01,1984,Mike,Foligno,R,BUF,77.0,27.0,29.0,56.0,167.0
fordbr01,1984,Brian,Ford,G,PIT,8.0,0.0,0.0,0.0,0.0
fostedw01,1984,Dwight,Foster,F,DET,50.0,16.0,16.0,32.0,69.0
fotiuni01,1984,Nick,Fotiu,L,NYR,46.0,4.0,7.0,11.0,44.0
foxgr01,1984,Greg,Fox,D,PIT,26.0,2.0,5.0,7.0,14.0
foxji01,1984,Jim,Fox,R,LAK,79.0,30.0,53.0,83.0,174.0
franclo01,1984,Lou,Franceschetti,R,WAS,22.0,4.0,7.0,11.0,19.0
francro01,1984,Ron,Francis,C,HAR,80.0,24.0,57.0,81.0,195.0
frasecu01,1984,Curt,Fraser,L,CHI,73.0,25.0,25.0,50.0,136.0
frawlda01,1984,Dan,Frawley,R,CHI,30.0,4.0,3.0,7.0,24.0
froesbo01,1984,Bob,Froese,G,PHI,17.0,0.0,1.0,1.0,0.0
frycemi01,1984,Miroslav,Frycer,R,TOR,65.0,25.0,30.0,55.0,182.0
ftorero01,1984,Robbie,Ftorek,C,NYR,48.0,9.0,10.0,19.0,61.0
fuhrgr01,1984,Grant,Fuhr,G,EDM,46.0,0.0,3.0,3.0,0.0
fuscoma01,1984,Mark,Fusco,D,HAR,63.0,3.0,8.0,11.0,70.0
gagneda01,1984,Dave,Gagner,C,NYR,38.0,6.0,6.0,12.0,52.0
gagnepa01,1984,Paul,Gagne,L,NJD,79.0,24.0,19.0,43.0,152.0
gainebo01,1984,Bob,Gainey,L,MTL,79.0,19.0,13.0,32.0,166.0
gallage01,1984,Gerard,Gallant,L,DET,32.0,6.0,12.0,18.0,44.0
gallega01,1984,Garry,Galley,D,LAK,78.0,8.0,30.0,38.0,131.0
ganchpe01,1984,Perry,Ganchar,R,STL,7.0,0.0,2.0,2.0,4.0
gardnbi01,1984,Bill,Gardner,C,CHI,74.0,17.0,34.0,51.0,120.0
gardnpa01,1984,Paul,Gardner,C,WAS,12.0,2.0,4.0,6.0,17.0
gareda01,1984,Danny,Gare,R,DET,71.0,27.0,29.0,56.0,167.0
garrejo01,1984,John,Garrett,G,VAN,10.0,0.0,0.0,0.0,0.0
gartnmi01,1984,Mike,Gartner,R,WAS,80.0,50.0,52.0,102.0,330.0
gatzost01,1984,Steve,Gatzos,R,PIT,6.0,0.0,2.0,2.0,6.0
gaulije01,1984,Jean-Marc,Gaulin,R,QUE,22.0,3.0,3.0,6.0,24.0
gavinst01,1984,Stew,Gavin,R,TOR,73.0,12.0,13.0,25.0,148.0
gealebo01,1984,Bob,Geale,C,PIT,1.0,0.0,0.0,0.0,1.0
gilbegr01,1984,Greg,Gilbert,L,NYI,58.0,13.0,25.0,38.0,82.0
gilescu01,1984,Curt,Giles,D,MNS,77.0,5.0,25.0,30.0,98.0
gillicl01,1984,Clark,Gillies,L,NYI,54.0,15.0,17.0,32.0,125.0
gillije01,1984,Jere,Gillis,L,VAN,37.0,5.0,11.0,16.0,56.0
gillipa01,1984,Paul,Gillis,C,QUE,77.0,14.0,28.0,42.0,104.0
gillto01,1984,Todd,Gill,D,TOR,10.0,1.0,0.0,1.0,9.0
gilmodo01,1984,Doug,Gilmour,C,STL,78.0,21.0,36.0,57.0,162.0
gingrga01,1984,Gaston,Gingras,D,TOR,5.0,0.0,2.0,2.0,17.0
gorinbu01,1984,Butch,Goring,C,NYI,29.0,2.0,5.0,7.0,19.0
gorinbu01,1984,Butch,Goring,C,BOS,39.0,13.0,21.0,34.0,84.0
gossema01,1984,Mario,Gosselin,G,QUE,36.0,0.0,0.0,0.0,0.0
gouldbo01,1984,Bobby,Gould,R,WAS,78.0,14.0,19.0,33.0,114.0
goulemi01,1984,Michel,Goulet,L,QUE,69.0,55.0,40.0,95.0,257.0
gradith01,1984,Thomas,Gradin,C,VAN,76.0,22.0,42.0,64.0,152.0
grahadi01,1984,Dirk,Graham,R,MNS,36.0,12.0,11.0,23.0,81.0
greenri01,1984,Rick,Green,D,MTL,77.0,1.0,18.0,19.0,63.0
greggra01,1984,Randy,Gregg,D,EDM,57.0,3.0,20.0,23.0,58.0
grescro01,1984,Ron,Greschner,D,NYR,48.0,16.0,29.0,45.0,88.0
gretzwa01,1984,Wayne,Gretzky,C,EDM,80.0,73.0,135.0,208.0,358.0
groulwa01,1984,Wayne,Groulx,F,QUE,1.0,0.0,0.0,0.0,0.0
guaypa01,1984,Paul,Guay,R,PHI,2.0,0.0,1.0,1.0,2.0
gustabe01,1984,Bengt-Ake,Gustafsson,R,WAS,51.0,14.0,29.0,43.0,98.0
habscma01,1984,Marc,Habscheid,F,EDM,26.0,5.0,3.0,8.0,30.0
hachble01,1984,Len,Hachborn,C,PHI,40.0,5.0,17.0,22.0,48.0
hagglro01,1984,Roger,Hagglund,D,QUE,3.0,0.0,0.0,0.0,5.0
hajtbi01,1984,Bill,Hajt,D,BUF,57.0,5.0,13.0,18.0,53.0
hakanan01,1984,Anders,Hakansson,F,LAK,73.0,12.0,12.0,24.0,75.0
halkibo01,1984,Bob,Halkidis,D,BUF,,,,,
hallima01,1984,Mats,Hallin,L,NYI,38.0,5.0,0.0,5.0,22.0
hallta01,1984,Taylor,Hall,L,VAN,7.0,1.0,4.0,5.0,14.0
halwado01,1984,Doug,Halward,D,VAN,71.0,7.0,27.0,34.0,173.0
hamelgi01,1984,Gilles,Hamel,L,BUF,80.0,18.0,30.0,48.0,163.0
hamilji01,1984,Jim,Hamilton,R,PIT,11.0,2.0,1.0,3.0,19.0
hammoke01,1984,Ken,Hammond,D,LAK,3.0,1.0,0.0,1.0,3.0
hamwama01,1984,Mark,Hamway,F,NYI,2.0,0.0,0.0,0.0,1.0
handyro01,1984,Ron,Handy,C,NYI,10.0,0.0,2.0,2.0,6.0
hanlogl01,1984,Glen,Hanlon,G,NYR,44.0,0.0,0.0,0.0,0.0
hannada01,1984,Dave,Hannan,C,PIT,30.0,6.0,7.0,13.0,38.0
hardyma01,1984,Mark,Hardy,D,LAK,78.0,14.0,39.0,53.0,151.0
hartscr01,1984,Craig,Hartsburg,D,MNS,32.0,7.0,11.0,18.0,93.0
hatchke01,1984,Kevin,Hatcher,D,WAS,2.0,1.0,0.0,1.0,3.0
hawerda01,1984,Dale,Hawerchuk,C,WIN,80.0,53.0,77.0,130.0,280.0
haworal01,1984,Alan,Haworth,C,WAS,76.0,23.0,26.0,49.0,154.0
haywabr01,1984,Brian,Hayward,G,WIN,61.0,0.0,4.0,4.0,0.0
heathra01,1984,Randy,Heath,L,NYR,12.0,2.0,3.0,5.0,18.0
hedbean01,1984,Anders,Hedberg,R,NYR,64.0,20.0,31.0,51.0,141.0
heinzri01,1984,Rick,Heinz,G,STL,2.0,0.0,0.0,0.0,0.0
henryda01,1984,Dale,Henry,L,NYI,16.0,2.0,1.0,3.0,9.0
hepplal01,1984,Alan,Hepple,D,NJD,1.0,0.0,0.0,0.0,2.0
herrode01,1984,Denis,Herron,G,PIT,42.0,0.0,0.0,0.0,0.0
hickepa01,1984,Pat,Hickey,L,STL,57.0,10.0,13.0,23.0,53.0
hidian01,1984,Andre,Hidi,L,WAS,6.0,2.0,1.0,3.0,7.0
hiemeul01,1984,Uli,Hiemer,D,NJD,53.0,5.0,24.0,29.0,85.0
higgiti01,1984,Tim,Higgins,R,NJD,71.0,19.0,29.0,48.0,147.0
hillira01,1984,Randy,Hillier,D,PIT,45.0,2.0,19.0,21.0,58.0
hirscto01,1984,Tom,Hirsch,D,MNS,15.0,0.0,4.0,4.0,14.0
hoffmbo01,1984,Bob,Hoffmeyer,D,NJD,37.0,1.0,6.0,7.0,37.0
hoffmmi01,1984,Mike,Hoffman,L,HAR,1.0,0.0,0.0,0.0,0.0
holdema01,1984,Mark,Holden,G,WIN,4.0,0.0,1.0,1.0,0.0
hollobr01,1984,Bruce,Holloway,D,VAN,2.0,0.0,0.0,0.0,0.0
holmgpa01,1984,Paul,Holmgren,R,MNS,16.0,4.0,3.0,7.0,13.0
hospoed01,1984,Ed,Hospodar,D,PHI,50.0,3.0,4.0,7.0,51.0
hothagr01,1984,Greg,Hotham,D,PIT,11.0,0.0,2.0,2.0,6.0
houghmi01,1984,Mike,Hough,L,QUE,,,,,
houslph01,1984,Phil,Housley,D,BUF,73.0,16.0,53.0,69.0,188.0
howema01,1984,Mark,Howe,D,PHI,73.0,18.0,39.0,57.0,213.0
howema02,1984,Marty,Howe,D,HAR,19.0,1.0,1.0,2.0,23.0
howsosc01,1984,Scott,Howson,C,NYI,8.0,4.0,1.0,5.0,6.0
hrudeke01,1984,Kelly,Hrudey,G,NYI,41.0,0.0,1.0,1.0,0.0
huberwi01,1984,Willie,Huber,D,NYR,49.0,3.0,11.0,14.0,75.0
huddych01,1984,Charlie,Huddy,D,EDM,80.0,7.0,44.0,51.0,146.0
hughepa01,1984,Pat,Hughes,R,EDM,73.0,12.0,13.0,25.0,98.0
hunteda01,1984,Dave,Hunter,L,EDM,80.0,17.0,19.0,36.0,119.0
hunteda02,1984,Dale,Hunter,C,QUE,80.0,20.0,52.0,72.0,115.0
huntema01,1984,Mark,Hunter,R,MTL,72.0,21.0,12.0,33.0,108.0
hunteti01,1984,Tim,Hunter,R,CAL,71.0,11.0,11.0,22.0,68.0
iafraal01,1984,Al,Iafrate,D,TOR,68.0,5.0,16.0,21.0,88.0
ihnacpe01,1984,Peter,Ihnacak,C,TOR,70.0,22.0,22.0,44.0,115.0
jacksdo02,1984,Don,Jackson,D,EDM,78.0,3.0,17.0,20.0,47.0
jacksje01,1984,Jeff,Jackson,L,TOR,17.0,0.0,1.0,1.0,12.0
jacksji01,1984,Jim,Jackson,L,CAL,10.0,1.0,4.0,5.0,10.0
janecbo01,1984,Bob,Janecyk,G,LAK,51.0,0.0,2.0,2.0,0.0
jarvido01,1984,Doug,Jarvis,C,WAS,80.0,9.0,28.0,37.0,103.0
jarviwe01,1984,Wes,Jarvis,C,TOR,26.0,0.0,1.0,1.0,12.0
javanar01,1984,Arto,Javanainen,L,PIT,14.0,4.0,1.0,5.0,20.0
jenseal01,1984,Al,Jensen,G,WAS,14.0,0.0,0.0,0.0,0.0
jenseda01,1984,David,Jensen,D,MNS,5.0,0.0,1.0,1.0,3.0
jenseda02,1984,Darren,Jensen,G,PHI,1.0,0.0,0.0,0.0,0.0
jenseda03,1984,David,Jensen,C,HAR,13.0,0.0,4.0,4.0,11.0
johnsgr01,1984,Greg,Johnston,R,BOS,6.0,0.0,0.0,0.0,1.0
johnsma02,1984,Mark,Johnson,L,HAR,49.0,19.0,28.0,47.0,107.0
johnsma02,1984,Mark,Johnson,L,STL,17.0,4.0,6.0,10.0,36.0
johnste01,1984,Terry,Johnson,D,STL,74.0,0.0,7.0,7.0,41.0
jonssto01,1984,Tomas,Jonsson,D,NYI,69.0,16.0,34.0,50.0,128.0
juliecl01,1984,Claude,Julien,D,QUE,1.0,0.0,0.0,0.0,0.0
jutilti01,1984,Timo,Jutila,D,BUF,10.0,1.0,5.0,6.0,28.0
kalluan01,1984,Anders,Kallur,R,NYI,51.0,10.0,8.0,18.0,72.0
kamppha01,1984,Hannu,Kamppuri,G,NJD,13.0,0.0,1.0,1.0,0.0
kaspest01,1984,Steve,Kasper,C,BOS,77.0,16.0,24.0,40.0,144.0
keansdo01,1984,Doug,Keans,G,BOS,25.0,0.0,0.0,0.0,0.0
kehoeri01,1984,Rick,Kehoe,R,PIT,6.0,0.0,2.0,2.0,7.0
kellyjo01,1984,John Paul,Kelly,L,LAK,73.0,8.0,10.0,18.0,70.0
kerral01,1984,Alan,Kerr,R,NYI,19.0,3.0,1.0,4.0,17.0
kerrti01,1984,Tim,Kerr,R,PHI,74.0,54.0,44.0,98.0,267.0
kirtoma01,1984,Mark,Kirton,C,VAN,62.0,17.0,5.0,22.0,92.0
kisioke01,1984,Kelly,Kisio,C,DET,75.0,20.0,41.0,61.0,126.0
kitchbi01,1984,Bill,Kitchen,D,TOR,29.0,1.0,4.0,5.0,21.0
kleinsc01,1984,Scot,Kleinendorst,D,HAR,35.0,1.0,8.0,9.0,16.0
kocurjo01,1984,Joe,Kocur,R,DET,17.0,1.0,0.0,1.0,7.0
konrost01,1984,Steve,Konroyd,D,CAL,64.0,3.0,23.0,26.0,121.0
kontoch01,1984,Chris,Kontos,L,NYR,28.0,4.0,8.0,12.0,50.0
korabje01,1984,Jerry,Korab,D,BUF,25.0,1.0,6.0,7.0,30.0
kornji01,1984,Jim,Korn,D,TOR,41.0,5.0,5.0,10.0,48.0
kortkro01,1984,Roger,Kortko,C,NYI,27.0,2.0,9.0,11.0,20.0
kostydo01,1984,Doug,Kostynski,C,BOS,6.0,0.0,0.0,0.0,4.0
kotsoch01,1984,Chris,Kotsopoulos,D,HAR,33.0,5.0,3.0,8.0,39.0
krommri01,1984,Richard,Kromm,L,CAL,73.0,20.0,32.0,52.0,140.0
krushmi01,1984,Mike,Krushelnyski,L,EDM,80.0,43.0,45.0,88.0,187.0
kumpema01,1984,Mark,Kumpel,R,QUE,42.0,8.0,7.0,15.0,52.0
kurrija01,1984,Jari,Kurri,R,EDM,73.0,71.0,64.0,135.0,261.0
kurveto01,1984,Tom,Kurvers,D,MTL,75.0,10.0,35.0,45.0,136.0
kyteji01,1984,Jim,Kyte,D,WIN,71.0,0.0,3.0,3.0,32.0
