,year,tmID,SepW,SepL,SepT,SepOL,OctW,OctL,OctT,OctOL,NovW,NovL,NovT,NovOL,DecW,DecL,DecT,DecOL,JanW,JanL,JanT,JanOL,FebW,FebL,FebT,FebOL,MarW,MarL,MarT,MarOL,AprW,AprL,AprT,AprOL,name
547,2002,STL,,,,,6.0,1.0,1.0,0.0,7.0,6.0,1.0,1.0,7.0,4.0,3.0,1.0,8.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,9.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,St. Louis Blues
548,2002,TBL,,,,,7.0,1.0,2.0,0.0,5.0,6.0,1.0,1.0,5.0,6.0,2.0,2.0,5.0,6.0,2.0,1.0,5.0,3.0,3.0,1.0,8.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,Tampa Bay Lightning
549,2002,TOR,,,,,3.0,6.0,2.0,0.0,8.0,5.0,0.0,0.0,8.0,3.0,2.0,1.0,8.0,6.0,0.0,0.0,9.0,3.0,0.0,0.0,6.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,Toronto Maple Leafs
550,2002,VAN,,,,,3.0,4.0,4.0,0.0,12.0,1.0,0.0,0.0,7.0,6.0,1.0,0.0,7.0,5.0,2.0,0.0,9.0,1.0,2.0,0.0,7.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,Vancouver Canucks
551,2002,WAS,,,,,4.0,5.0,1.0,0.0,6.0,7.0,1.0,0.0,8.0,4.0,1.0,1.0,6.0,3.0,4.0,2.0,6.0,6.0,0.0,0.0,7.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,Washington Capitals
552,2003,ANA,,,,,4.0,5.0,1.0,1.0,4.0,2.0,3.0,4.0,5.0,8.0,0.0,0.0,3.0,7.0,4.0,1.0,7.0,4.0,1.0,2.0,5.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,Mighty Ducks of Anaheim
553,2003,ATL,,,,,5.0,3.0,2.0,1.0,7.0,6.0,1.0,0.0,7.0,7.0,0.0,1.0,2.0,9.0,3.0,0.0,5.0,7.0,0.0,0.0,6.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,Atlanta Thrashers
554,2003,BOS,,,,,6.0,2.0,2.0,1.0,5.0,2.0,2.0,3.0,3.0,7.0,5.0,0.0,10.0,3.0,2.0,0.0,7.0,1.0,2.0,3.0,9.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,Boston Bruins
555,2003,BUF,,,,,6.0,5.0,0.0,0.0,5.0,6.0,2.0,1.0,4.0,8.0,1.0,0.0,8.0,6.0,2.0,0.0,5.0,5.0,1.0,0.0,9.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,Buffalo Sabres
556,2003,CAL,,,,,4.0,4.0,0.0,1.0,5.0,4.0,1.0,2.0,10.0,3.0,2.0,0.0,6.0,8.0,1.0,0.0,7.0,5.0,1.0,0.0,9.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,Calgary Flames
557,2003,CAR,,,,,2.0,3.0,4.0,0.0,5.0,7.0,3.0,0.0,5.0,5.0,1.0,2.0,5.0,9.0,2.0,0.0,3.0,3.0,3.0,2.0,8.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,Carolina Hurricanes
558,2003,CBS,,,,,3.0,6.0,0.0,1.0,4.0,6.0,3.0,0.0,2.0,9.0,1.0,2.0,6.0,6.0,3.0,0.0,4.0,7.0,1.0,1.0,5.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,Columbus Blue Jackets
559,2003,CHI,,,,,3.0,5.0,3.0,0.0,3.0,7.0,1.0,3.0,3.0,7.0,3.0,1.0,4.0,9.0,0.0,1.0,5.0,5.0,1.0,0.0,2.0,8.0,3.0,2.0,0.0,2.0,0.0,1.0,Chicago Blackhawks
560,2003,COL,,,,,5.0,4.0,0.0,0.0,9.0,3.0,2.0,1.0,4.0,3.0,5.0,0.0,11.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,6.0,7.0,2.0,1.0,1.0,0.0,0.0,1.0,Colorado Avalanche
561,2003,DAL,,,,,6.0,4.0,0.0,0.0,5.0,7.0,3.0,0.0,6.0,5.0,3.0,0.0,9.0,4.0,3.0,0.0,6.0,2.0,2.0,0.0,8.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,Dallas Stars
562,2003,DET,,,,,5.0,5.0,0.0,0.0,9.0,4.0,2.0,0.0,9.0,3.0,2.0,1.0,6.0,3.0,4.0,1.0,8.0,2.0,1.0,0.0,10.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,Detroit Red Wings
563,2003,EDM,,,,,4.0,5.0,0.0,0.0,6.0,6.0,3.0,0.0,3.0,6.0,4.0,0.0,7.0,7.0,1.0,1.0,6.0,3.0,2.0,1.0,10.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,Edmonton Oilers
564,2003,FLO,,,,,4.0,5.0,2.0,0.0,5.0,8.0,2.0,0.0,3.0,3.0,5.0,2.0,5.0,6.0,2.0,1.0,6.0,4.0,3.0,0.0,5.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,Florida Panthers
565,2003,LAK,,,,,4.0,5.0,0.0,0.0,8.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,5.0,2.0,7.0,1.0,4.0,3.0,3.0,2.0,3.0,10.0,1.0,1.0,0.0,1.0,0.0,1.0,Los Angeles Kings
566,2003,MIN,,,,,4.0,6.0,1.0,0.0,4.0,6.0,3.0,0.0,6.0,2.0,6.0,0.0,3.0,6.0,5.0,2.0,4.0,5.0,2.0,0.0,7.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,Minnesota Wild
567,2003,MTL,,,,,6.0,5.0,0.0,0.0,4.0,6.0,2.0,1.0,7.0,4.0,3.0,1.0,8.0,5.0,1.0,0.0,8.0,5.0,0.0,0.0,7.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,Montreal Canadiens
568,2003,NAS,,,,,4.0,5.0,0.0,0.0,8.0,5.0,1.0,0.0,4.0,4.0,3.0,2.0,10.0,4.0,2.0,0.0,6.0,5.0,1.0,0.0,4.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,Nashville Predators
569,2003,NJD,,,,,4.0,3.0,2.0,0.0,8.0,1.0,4.0,0.0,7.0,3.0,2.0,1.0,8.0,6.0,2.0,0.0,6.0,6.0,1.0,0.0,9.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,New Jersey Devils
570,2003,NYI,,,,,4.0,3.0,2.0,0.0,5.0,8.0,0.0,0.0,10.0,4.0,0.0,1.0,6.0,5.0,3.0,1.0,5.0,3.0,4.0,1.0,7.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,New York Islanders
571,2003,NYR,,,,,3.0,3.0,2.0,0.0,6.0,5.0,3.0,2.0,6.0,5.0,0.0,1.0,4.0,10.0,2.0,1.0,4.0,7.0,0.0,1.0,3.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,New York Rangers
572,2003,OTT,,,,,5.0,2.0,0.0,1.0,4.0,6.0,2.0,2.0,9.0,2.0,3.0,0.0,10.0,4.0,2.0,0.0,7.0,2.0,2.0,2.0,7.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,Ottawa Senators
573,2003,PHI,,,,,4.0,2.0,3.0,1.0,10.0,0.0,2.0,0.0,5.0,4.0,4.0,3.0,7.0,5.0,2.0,1.0,7.0,5.0,1.0,1.0,6.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,Philadelphia Flyers
574,2003,PHO,,,,,3.0,4.0,3.0,0.0,4.0,5.0,3.0,1.0,5.0,3.0,5.0,1.0,6.0,6.0,2.0,0.0,2.0,8.0,2.0,2.0,1.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,Phoenix Coyotes
575,2003,PIT,,,,,2.0,4.0,3.0,0.0,3.0,8.0,1.0,1.0,4.0,8.0,1.0,2.0,2.0,14.0,0.0,0.0,2.0,9.0,0.0,1.0,8.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,Pittsburgh Penguins
576,2003,SJS,,,,,1.0,5.0,4.0,0.0,7.0,1.0,4.0,2.0,7.0,3.0,3.0,1.0,9.0,4.0,0.0,2.0,8.0,3.0,0.0,1.0,10.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,San Jose Sharks
577,2003,STL,,,,,6.0,2.0,0.0,1.0,7.0,4.0,1.0,0.0,8.0,3.0,3.0,0.0,4.0,9.0,3.0,0.0,4.0,7.0,1.0,1.0,9.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,St. Louis Blues
578,2003,TBL,,,,,6.0,0.0,1.0,0.0,5.0,4.0,3.0,1.0,4.0,9.0,2.0,0.0,11.0,3.0,0.0,2.0,9.0,1.0,1.0,2.0,10.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,Tampa Bay Lightning
579,2003,TOR,,,,,4.0,3.0,2.0,1.0,8.0,3.0,3.0,1.0,9.0,1.0,2.0,1.0,8.0,6.0,1.0,0.0,6.0,6.0,1.0,0.0,8.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,Toronto Maple Leafs
580,2003,VAN,,,,,7.0,2.0,2.0,0.0,7.0,4.0,1.0,2.0,7.0,3.0,3.0,0.0,9.0,5.0,1.0,0.0,5.0,5.0,0.0,2.0,6.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,Vancouver Canucks
581,2003,WAS,,,,,2.0,7.0,1.0,0.0,5.0,8.0,0.0,1.0,4.0,8.0,2.0,0.0,5.0,7.0,2.0,1.0,4.0,5.0,3.0,0.0,3.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,Washington Capitals
582,2005,ANA,,,,,6.0,5.0,,1.0,5.0,6.0,,3.0,6.0,4.0,,2.0,7.0,2.0,,4.0,3.0,2.0,,1.0,11.0,4.0,,1.0,5.0,4.0,,0.0,Mighty Ducks of Anaheim
583,2005,ATL,,,,,3.0,8.0,,0.0,7.0,4.0,,3.0,6.0,5.0,,3.0,7.0,7.0,,0.0,3.0,2.0,,0.0,9.0,5.0,,0.0,6.0,2.0,,2.0,Atlanta Thrashers
584,2005,BOS,,,,,5.0,5.0,,3.0,3.0,8.0,,2.0,6.0,5.0,,1.0,8.0,4.0,,2.0,2.0,2.0,,2.0,4.0,9.0,,3.0,1.0,4.0,,3.0,Boston Bruins
585,2005,BUF,,,,,7.0,4.0,,0.0,8.0,5.0,,1.0,11.0,2.0,,1.0,6.0,4.0,,1.0,4.0,0.0,,2.0,9.0,7.0,,1.0,7.0,2.0,,0.0,Buffalo Sabres
586,2005,CAL,,,,,4.0,7.0,,2.0,10.0,2.0,,1.0,9.0,3.0,,1.0,7.0,4.0,,2.0,3.0,2.0,,1.0,8.0,6.0,,1.0,5.0,1.0,,3.0,Calgary Flames
587,2005,CAR,,,,,8.0,2.0,,1.0,8.0,5.0,,0.0,8.0,3.0,,3.0,13.0,1.0,,0.0,2.0,3.0,,0.0,9.0,5.0,,2.0,4.0,3.0,,2.0,Carolina Hurricanes
588,2005,CBS,,,,,4.0,8.0,,0.0,3.0,10.0,,0.0,5.0,8.0,,1.0,8.0,4.0,,1.0,3.0,3.0,,0.0,7.0,7.0,,1.0,5.0,3.0,,1.0,Columbus Blue Jackets
589,2005,CHI,,,,,3.0,8.0,,0.0,7.0,6.0,,0.0,3.0,6.0,,4.0,4.0,8.0,,2.0,1.0,3.0,,2.0,5.0,7.0,,3.0,3.0,5.0,,2.0,Chicago Blackhawks
590,2005,COL,,,,,6.0,4.0,,1.0,8.0,5.0,,2.0,6.0,8.0,,0.0,9.0,2.0,,2.0,4.0,2.0,,1.0,7.0,5.0,,2.0,3.0,4.0,,1.0,Colorado Avalanche
591,2005,DAL,,,,,6.0,4.0,,1.0,10.0,3.0,,0.0,8.0,5.0,,0.0,11.0,3.0,,1.0,3.0,2.0,,1.0,11.0,3.0,,1.0,4.0,3.0,,2.0,Dallas Stars
592,2005,DET,,,,,11.0,1.0,,0.0,7.0,5.0,,2.0,8.0,3.0,,1.0,8.0,4.0,,2.0,5.0,1.0,,0.0,11.0,1.0,,3.0,8.0,1.0,,0.0,Detroit Red Wings
593,2005,EDM,,,,,5.0,6.0,,1.0,9.0,5.0,,0.0,8.0,3.0,,3.0,6.0,4.0,,2.0,2.0,2.0,,2.0,7.0,5.0,,4.0,4.0,3.0,,1.0,Edmonton Oilers
594,2005,FLO,,,,,6.0,5.0,,1.0,1.0,9.0,,3.0,8.0,6.0,,1.0,5.0,5.0,,3.0,3.0,2.0,,0.0,10.0,4.0,,1.0,4.0,3.0,,2.0,Florida Panthers
595,2005,LAK,,,,,8.0,4.0,,0.0,8.0,5.0,,1.0,9.0,5.0,,1.0,5.0,7.0,,2.0,2.0,2.0,,1.0,6.0,8.0,,0.0,4.0,4.0,,0.0,Los Angeles Kings
596,2005,MIN,,,,,6.0,4.0,,2.0,4.0,6.0,,1.0,8.0,7.0,,1.0,7.0,7.0,,0.0,4.0,2.0,,1.0,5.0,7.0,,2.0,4.0,3.0,,1.0,Minnesota Wild
597,2005,MTL,,,,,8.0,3.0,,1.0,6.0,4.0,,3.0,4.0,6.0,,2.0,5.0,8.0,,0.0,4.0,1.0,,2.0,10.0,5.0,,1.0,5.0,4.0,,0.0,Montreal Canadiens
598,2005,NAS,,,,,8.0,1.0,,1.0,7.0,3.0,,2.0,9.0,5.0,,0.0,7.0,5.0,,3.0,3.0,4.0,,0.0,8.0,5.0,,2.0,7.0,2.0,,0.0,Nashville Predators
599,2005,NJD,,,,,6.0,5.0,,0.0,6.0,5.0,,2.0,4.0,8.0,,3.0,10.0,2.0,,1.0,4.0,2.0,,0.0,7.0,5.0,,3.0,9.0,0.0,,0.0,New Jersey Devils
600,2005,NYI,,,,,5.0,6.0,,0.0,7.0,6.0,,1.0,5.0,6.0,,1.0,6.0,7.0,,1.0,2.0,3.0,,1.0,8.0,7.0,,1.0,3.0,5.0,,1.0,New York Islanders
601,2005,NYR,,,,,6.0,4.0,,3.0,10.0,3.0,,0.0,6.0,5.0,,2.0,7.0,3.0,,3.0,6.0,0.0,,0.0,6.0,6.0,,4.0,3.0,5.0,,0.0,New York Rangers
602,2005,OTT,,,,,8.0,2.0,,0.0,11.0,1.0,,0.0,8.0,3.0,,3.0,7.0,5.0,,1.0,3.0,3.0,,1.0,12.0,2.0,,2.0,3.0,5.0,,2.0,Ottawa Senators
603,2005,PHI,,,,,6.0,3.0,,1.0,9.0,3.0,,2.0,9.0,2.0,,3.0,7.0,5.0,,2.0,2.0,3.0,,1.0,7.0,6.0,,1.0,5.0,4.0,,1.0,Philadelphia Flyers
604,2005,PHO,,,,,5.0,8.0,,1.0,8.0,4.0,,1.0,7.0,6.0,,0.0,6.0,7.0,,1.0,1.0,3.0,,1.0,8.0,6.0,,0.0,3.0,5.0,,1.0,Phoenix Coyotes
605,2005,PIT,,,,,1.0,5.0,,5.0,6.0,7.0,,1.0,3.0,7.0,,2.0,2.0,11.0,,2.0,2.0,4.0,,1.0,5.0,8.0,,1.0,3.0,4.0,,2.0,Pittsburgh Penguins
606,2005,SJS,,,,,6.0,5.0,,1.0,2.0,7.0,,3.0,8.0,4.0,,1.0,7.0,3.0,,2.0,5.0,2.0,,1.0,8.0,5.0,,2.0,8.0,1.0,,1.0,San Jose Sharks
607,2005,STL,,,,,2.0,7.0,,2.0,2.0,8.0,,1.0,5.0,7.0,,2.0,3.0,8.0,,3.0,4.0,1.0,,1.0,4.0,8.0,,4.0,1.0,7.0,,2.0,St. Louis Blues
608,2005,TBL,,,,,7.0,3.0,,2.0,7.0,7.0,,1.0,5.0,7.0,,0.0,9.0,4.0,,1.0,4.0,2.0,,0.0,7.0,6.0,,1.0,4.0,4.0,,1.0,Tampa Bay Lightning
609,2005,TOR,,,,,6.0,4.0,,2.0,8.0,5.0,,1.0,8.0,5.0,,0.0,3.0,8.0,,2.0,2.0,4.0,,0.0,7.0,6.0,,1.0,7.0,1.0,,2.0,Toronto Maple Leafs
610,2005,VAN,,,,,8.0,2.0,,2.0,8.0,6.0,,0.0,5.0,4.0,,3.0,9.0,6.0,,0.0,4.0,3.0,,0.0,6.0,7.0,,2.0,2.0,4.0,,1.0,Vancouver Canucks
611,2005,WAS,,,,,4.0,7.0,,0.0,4.0,7.0,,2.0,5.0,6.0,,1.0,5.0,8.0,,2.0,2.0,4.0,,0.0,4.0,6.0,,5.0,5.0,3.0,,2.0,Washington Capitals
612,2006,AND,,,,,9.0,0.0,,3.0,10.0,2.0,,3.0,9.0,5.0,,0.0,4.0,5.0,,2.0,5.0,5.0,,2.0,10.0,3.0,,2.0,1.0,0.0,,2.0,Anaheim Ducks
613,2006,ATL,,,,,8.0,2.0,,3.0,8.0,5.0,,1.0,7.0,4.0,,2.0,6.0,5.0,,2.0,3.0,7.0,,2.0,9.0,4.0,,1.0,2.0,1.0,,0.0,Atlanta Thrashers
614,2006,BOS,,,,,3.0,5.0,,1.0,9.0,4.0,,1.0,7.0,5.0,,1.0,3.0,9.0,,1.0,8.0,5.0,,0.0,5.0,9.0,,2.0,0.0,4.0,,0.0,Boston Bruins
615,2006,BUF,,,,,10.0,0.0,,1.0,9.0,3.0,,1.0,9.0,4.0,,1.0,6.0,7.0,,1.0,8.0,2.0,,1.0,8.0,5.0,,2.0,3.0,1.0,,0.0,Buffalo Sabres
616,2006,CAL,,,,,3.0,6.0,,1.0,8.0,4.0,,1.0,8.0,4.0,,2.0,8.0,3.0,,2.0,7.0,4.0,,3.0,9.0,4.0,,1.0,0.0,4.0,,0.0,Calgary Flames
617,2006,CAR,,,,,5.0,5.0,,2.0,9.0,5.0,,1.0,7.0,6.0,,1.0,5.0,5.0,,2.0,6.0,6.0,,1.0,6.0,5.0,,1.0,2.0,2.0,,0.0,Carolina Hurricanes
618,2006,CBS,,,,,3.0,5.0,,1.0,3.0,10.0,,1.0,9.0,5.0,,2.0,6.0,6.0,,1.0,3.0,7.0,,2.0,8.0,6.0,,0.0,1.0,3.0,,0.0,Columbus Blue Jackets
619,2006,CHI,,,,,4.0,8.0,,0.0,4.0,4.0,,2.0,8.0,5.0,,3.0,2.0,8.0,,2.0,5.0,6.0,,2.0,5.0,9.0,,0.0,3.0,2.0,,0.0,Chicago Blackhawks
620,2006,COL,,,,,5.0,4.0,,2.0,7.0,7.0,,0.0,6.0,7.0,,0.0,7.0,3.0,,2.0,5.0,8.0,,1.0,11.0,1.0,,2.0,3.0,1.0,,0.0,Colorado Avalanche
621,2006,DAL,,,,,9.0,2.0,,0.0,7.0,7.0,,0.0,9.0,6.0,,0.0,5.0,4.0,,2.0,8.0,2.0,,1.0,10.0,3.0,,3.0,2.0,1.0,,1.0,Dallas Stars
622,2006,DET,,,,,6.0,4.0,,1.0,7.0,2.0,,3.0,11.0,3.0,,1.0,8.0,5.0,,1.0,8.0,2.0,,2.0,7.0,3.0,,4.0,3.0,0.0,,1.0,Detroit Red Wings
623,2006,EDM,,,,,7.0,4.0,,0.0,6.0,5.0,,2.0,5.0,9.0,,0.0,7.0,4.0,,2.0,5.0,6.0,,2.0,1.0,12.0,,1.0,1.0,3.0,,0.0,Edmonton Oilers
624,2006,FLO,,,,,5.0,7.0,,2.0,3.0,7.0,,3.0,7.0,5.0,,2.0,4.0,4.0,,3.0,6.0,3.0,,3.0,9.0,4.0,,1.0,1.0,1.0,,2.0,Florida Panthers
625,2006,LAK,,,,,4.0,8.0,,2.0,5.0,6.0,,2.0,5.0,8.0,,1.0,3.0,8.0,,1.0,4.0,2.0,,4.0,5.0,6.0,,4.0,1.0,3.0,,0.0,Los Angeles Kings
626,2006,MIN,,,,,9.0,2.0,,0.0,4.0,8.0,,1.0,7.0,7.0,,1.0,7.0,4.0,,2.0,8.0,2.0,,2.0,10.0,3.0,,2.0,3.0,0.0,,0.0,Minnesota Wild
627,2006,MTL,,,,,6.0,2.0,,3.0,8.0,5.0,,0.0,8.0,4.0,,2.0,6.0,7.0,,0.0,5.0,9.0,,1.0,8.0,5.0,,0.0,1.0,2.0,,0.0,Montreal Canadiens
628,2006,NAS,,,,,7.0,3.0,,1.0,10.0,2.0,,1.0,9.0,5.0,,1.0,10.0,3.0,,0.0,7.0,5.0,,1.0,6.0,5.0,,3.0,2.0,0.0,,1.0,Nashville Predators
629,2006,NJD,,,,,6.0,4.0,,1.0,6.0,5.0,,1.0,10.0,4.0,,1.0,8.0,2.0,,3.0,10.0,3.0,,0.0,6.0,6.0,,2.0,3.0,0.0,,1.0,New Jersey Devils
630,2006,NYI,,,,,5.0,4.0,,2.0,7.0,5.0,,1.0,7.0,6.0,,0.0,4.0,6.0,,3.0,9.0,2.0,,2.0,4.0,7.0,,4.0,4.0,0.0,,0.0,New York Islanders
631,2006,NYR,,,,,5.0,6.0,,0.0,8.0,3.0,,3.0,6.0,8.0,,1.0,6.0,5.0,,0.0,5.0,5.0,,2.0,10.0,2.0,,3.0,2.0,1.0,,1.0,New York Rangers
632,2006,OTT,,,,,5.0,6.0,,0.0,8.0,6.0,,1.0,8.0,6.0,,0.0,9.0,3.0,,1.0,8.0,1.0,,2.0,9.0,2.0,,4.0,1.0,1.0,,1.0,Ottawa Senators
633,2006,PHI,,,,,3.0,7.0,,1.0,5.0,8.0,,2.0,2.0,9.0,,1.0,2.0,8.0,,2.0,4.0,5.0,,4.0,5.0,9.0,,1.0,1.0,2.0,,1.0,Philadelphia Flyers
634,2006,PHO,,,,,3.0,9.0,,0.0,6.0,6.0,,0.0,6.0,5.0,,2.0,8.0,6.0,,0.0,4.0,7.0,,1.0,2.0,11.0,,2.0,2.0,2.0,,0.0,Phoenix Coyotes
635,2006,PIT,,,,,6.0,3.0,,0.0,5.0,5.0,,4.0,5.0,7.0,,2.0,8.0,2.0,,2.0,9.0,3.0,,1.0,12.0,3.0,,2.0,2.0,1.0,,0.0,Pittsburgh Penguins
636,2006,SJS,,,,,9.0,4.0,,0.0,10.0,3.0,,0.0,7.0,7.0,,0.0,7.0,3.0,,1.0,5.0,7.0,,1.0,10.0,2.0,,2.0,3.0,0.0,,1.0,San Jose Sharks
637,2006,STL,,,,,3.0,4.0,,3.0,4.0,10.0,,0.0,5.0,5.0,,4.0,8.0,4.0,,1.0,7.0,4.0,,1.0,5.0,6.0,,4.0,2.0,2.0,,0.0,St. Louis Blues
638,2006,TBL,,,,,5.0,6.0,,0.0,8.0,5.0,,2.0,5.0,8.0,,0.0,9.0,4.0,,0.0,9.0,2.0,,2.0,7.0,7.0,,0.0,1.0,1.0,,1.0,Tampa Bay Lightning
639,2006,TOR,,,,,6.0,4.0,,3.0,7.0,6.0,,1.0,4.0,7.0,,2.0,8.0,4.0,,0.0,5.0,4.0,,3.0,8.0,4.0,,2.0,2.0,2.0,,0.0,Toronto Maple Leafs
640,2006,VAN,,,,,7.0,5.0,,1.0,5.0,8.0,,0.0,8.0,5.0,,0.0,8.0,1.0,,3.0,8.0,3.0,,1.0,11.0,2.0,,2.0,2.0,2.0,,0.0,Vancouver Canucks
641,2006,WAS,,,,,4.0,3.0,,4.0,6.0,6.0,,2.0,6.0,7.0,,1.0,5.0,7.0,,0.0,3.0,6.0,,4.0,2.0,10.0,,3.0,2.0,1.0,,0.0,Washington Capitals
642,2007,AND,1.0,1.0,,0.0,3.0,6.0,,2.0,8.0,4.0,,2.0,7.0,6.0,,1.0,8.0,4.0,,1.0,10.0,2.0,,1.0,8.0,4.0,,1.0,2.0,0.0,,0.0,Anaheim Ducks
643,2007,ATL,,,,,4.0,8.0,,0.0,7.0,5.0,,0.0,8.0,7.0,,1.0,5.0,5.0,,3.0,5.0,6.0,,1.0,4.0,8.0,,3.0,1.0,1.0,,0.0,Atlanta Thrashers
644,2007,BOS,,,,,6.0,4.0,,0.0,7.0,4.0,,2.0,6.0,8.0,,2.0,8.0,3.0,,1.0,7.0,4.0,,1.0,6.0,5.0,,5.0,1.0,1.0,,1.0,Boston Bruins
645,2007,BUF,,,,,5.0,5.0,,0.0,6.0,6.0,,1.0,8.0,5.0,,1.0,4.0,5.0,,4.0,8.0,4.0,,3.0,6.0,5.0,,3.0,2.0,1.0,,0.0,Buffalo Sabres
646,2007,CAL,,,,,6.0,3.0,,3.0,4.0,10.0,,0.0,9.0,1.0,,4.0,7.0,3.0,,1.0,7.0,6.0,,1.0,7.0,6.0,,1.0,2.0,1.0,,0.0,Calgary Flames
647,2007,CAR,,,,,7.0,3.0,,3.0,7.0,6.0,,0.0,6.0,9.0,,0.0,6.0,6.0,,1.0,7.0,5.0,,1.0,9.0,2.0,,1.0,1.0,2.0,,0.0,Carolina Hurricanes
648,2007,CBS,,,,,7.0,3.0,,1.0,4.0,7.0,,3.0,7.0,5.0,,2.0,7.0,7.0,,0.0,5.0,5.0,,3.0,4.0,6.0,,3.0,0.0,3.0,,0.0,Columbus Blue Jackets
649,2007,CHI,,,,,6.0,6.0,,0.0,8.0,3.0,,2.0,5.0,6.0,,1.0,4.0,9.0,,1.0,7.0,4.0,,2.0,8.0,5.0,,2.0,2.0,1.0,,0.0,Chicago Blackhawks
650,2007,COL,,,,,7.0,4.0,,0.0,6.0,6.0,,1.0,8.0,5.0,,2.0,6.0,5.0,,1.0,6.0,6.0,,2.0,9.0,5.0,,1.0,2.0,0.0,,0.0,Colorado Avalanche
651,2007,DAL,,,,,5.0,5.0,,2.0,8.0,4.0,,2.0,10.0,4.0,,0.0,6.0,7.0,,1.0,12.0,2.0,,0.0,2.0,7.0,,2.0,2.0,1.0,,0.0,Dallas Stars
652,2007,DET,,,,,10.0,2.0,,1.0,7.0,4.0,,1.0,12.0,2.0,,1.0,9.0,2.0,,1.0,4.0,8.0,,2.0,10.0,2.0,,1.0,2.0,1.0,,0.0,Detroit Red Wings
653,2007,EDM,,,,,5.0,8.0,,0.0,6.0,6.0,,1.0,5.0,6.0,,3.0,7.0,5.0,,1.0,7.0,5.0,,0.0,10.0,4.0,,1.0,1.0,1.0,,0.0,Edmonton Oilers
654,2007,FLO,,,,,5.0,7.0,,0.0,7.0,6.0,,1.0,6.0,5.0,,2.0,4.0,7.0,,2.0,6.0,6.0,,3.0,8.0,3.0,,1.0,2.0,1.0,,0.0,Florida Panthers
655,2007,LAK,1.0,1.0,,0.0,5.0,6.0,,0.0,4.0,6.0,,1.0,4.0,11.0,,1.0,7.0,5.0,,1.0,5.0,6.0,,1.0,5.0,6.0,,3.0,1.0,2.0,,0.0,Los Angeles Kings
656,2007,MIN,,,,,7.0,3.0,,2.0,7.0,6.0,,0.0,8.0,6.0,,0.0,7.0,4.0,,1.0,7.0,5.0,,2.0,7.0,4.0,,4.0,1.0,0.0,,1.0,Minnesota Wild
657,2007,MTL,,,,,6.0,2.0,,3.0,7.0,7.0,,0.0,6.0,4.0,,4.0,8.0,2.0,,2.0,8.0,6.0,,0.0,9.0,4.0,,1.0,3.0,0.0,,0.0,Montreal Canadiens
658,2007,NAS,,,,,4.0,7.0,,0.0,8.0,2.0,,2.0,6.0,9.0,,0.0,8.0,3.0,,3.0,6.0,4.0,,3.0,7.0,6.0,,1.0,2.0,1.0,,0.0,Nashville Predators
659,2007,NJD,,,,,4.0,6.0,,1.0,9.0,4.0,,1.0,8.0,4.0,,1.0,7.0,5.0,,0.0,9.0,3.0,,3.0,6.0,6.0,,1.0,3.0,1.0,,0.0,New Jersey Devils
660,2007,NYI,,,,,5.0,4.0,,0.0,8.0,5.0,,1.0,7.0,7.0,,1.0,4.0,6.0,,4.0,7.0,5.0,,1.0,3.0,10.0,,1.0,1.0,1.0,,1.0,New York Islanders
661,2007,NYR,,,,,4.0,6.0,,1.0,10.0,3.0,,1.0,6.0,6.0,,2.0,5.0,7.0,,2.0,8.0,2.0,,2.0,8.0,3.0,,3.0,1.0,0.0,,2.0,New York Rangers
